"","region1","region2","region","cases","week","year","x","y","SIG_CD"
"15609","서울","용산구","서울-용산구",0,41,2025,126.979907,37.53138497,11170
"15610","서울","용산구","서울-용산구",0,37,2025,126.979907,37.53138497,11170
"15611","서울","용산구","서울-용산구",0,43,2025,126.979907,37.53138497,11170
"15612","서울","용산구","서울-용산구",0,45,2025,126.979907,37.53138497,11170
"15613","서울","용산구","서울-용산구",0,36,2025,126.979907,37.53138497,11170
"15614","서울","용산구","서울-용산구",0,38,2025,126.979907,37.53138497,11170
"15615","서울","용산구","서울-용산구",0,39,2025,126.979907,37.53138497,11170
"15616","서울","용산구","서울-용산구",0,40,2025,126.979907,37.53138497,11170
"15617","서울","용산구","서울-용산구",0,44,2025,126.979907,37.53138497,11170
"15618","서울","은평구","서울-은평구",0,14,2024,126.9270229,37.61921128,11380
"15619","서울","은평구","서울-은평구",0,3,2024,126.9270229,37.61921128,11380
"15620","서울","은평구","서울-은평구",0,4,2024,126.9270229,37.61921128,11380
"15621","서울","은평구","서울-은평구",0,5,2024,126.9270229,37.61921128,11380
"15622","서울","은평구","서울-은평구",0,25,2025,126.9270229,37.61921128,11380
"15623","서울","은평구","서울-은평구",0,26,2025,126.9270229,37.61921128,11380
"15624","서울","은평구","서울-은평구",0,15,2024,126.9270229,37.61921128,11380
"15625","서울","은평구","서울-은평구",0,2,2024,126.9270229,37.61921128,11380
"15626","서울","은평구","서울-은평구",1,14,2025,126.9270229,37.61921128,11380
"15627","서울","은평구","서울-은평구",0,16,2024,126.9270229,37.61921128,11380
"15628","서울","은평구","서울-은평구",0,17,2024,126.9270229,37.61921128,11380
"15629","서울","은평구","서울-은평구",0,18,2024,126.9270229,37.61921128,11380
"15630","서울","은평구","서울-은평구",0,6,2024,126.9270229,37.61921128,11380
"15631","서울","은평구","서울-은평구",0,7,2024,126.9270229,37.61921128,11380
"15632","서울","은평구","서울-은평구",0,8,2024,126.9270229,37.61921128,11380
"15633","서울","은평구","서울-은평구",0,9,2024,126.9270229,37.61921128,11380
"15634","서울","은평구","서울-은평구",0,10,2024,126.9270229,37.61921128,11380
"15635","서울","은평구","서울-은평구",0,11,2024,126.9270229,37.61921128,11380
"15636","서울","은평구","서울-은평구",0,12,2024,126.9270229,37.61921128,11380
"15637","서울","은평구","서울-은평구",0,13,2024,126.9270229,37.61921128,11380
"15638","서울","은평구","서울-은평구",0,13,2025,126.9270229,37.61921128,11380
"15639","서울","은평구","서울-은평구",16,28,2024,126.9270229,37.61921128,11380
"15640","서울","은평구","서울-은평구",19,29,2024,126.9270229,37.61921128,11380
"15641","서울","은평구","서울-은평구",8,30,2024,126.9270229,37.61921128,11380
"15642","서울","은평구","서울-은평구",8,31,2024,126.9270229,37.61921128,11380
"15643","서울","은평구","서울-은평구",0,19,2024,126.9270229,37.61921128,11380
"15644","서울","은평구","서울-은평구",0,20,2024,126.9270229,37.61921128,11380
"15645","서울","은평구","서울-은평구",0,21,2024,126.9270229,37.61921128,11380
"15646","서울","은평구","서울-은평구",2,22,2024,126.9270229,37.61921128,11380
"15647","서울","은평구","서울-은평구",6,23,2024,126.9270229,37.61921128,11380
"15648","서울","은평구","서울-은평구",7,24,2024,126.9270229,37.61921128,11380
"15649","서울","은평구","서울-은평구",4,25,2024,126.9270229,37.61921128,11380
"15650","서울","은평구","서울-은평구",19,26,2024,126.9270229,37.61921128,11380
"15651","서울","은평구","서울-은평구",13,27,2024,126.9270229,37.61921128,11380
"15652","서울","은평구","서울-은평구",0,1,2024,126.9270229,37.61921128,11380
"15653","서울","은평구","서울-은평구",6,1,2025,126.9270229,37.61921128,11380
"15654","서울","은평구","서울-은평구",3,2,2025,126.9270229,37.61921128,11380
"15655","서울","은평구","서울-은평구",0,3,2025,126.9270229,37.61921128,11380
"15656","서울","은평구","서울-은평구",0,4,2025,126.9270229,37.61921128,11380
"15657","서울","은평구","서울-은평구",1,5,2025,126.9270229,37.61921128,11380
"15658","서울","은평구","서울-은평구",0,6,2025,126.9270229,37.61921128,11380
"15659","서울","은평구","서울-은평구",3,7,2025,126.9270229,37.61921128,11380
"15660","서울","은평구","서울-은평구",3,8,2025,126.9270229,37.61921128,11380
"15661","서울","은평구","서울-은평구",1,9,2025,126.9270229,37.61921128,11380
"15662","서울","은평구","서울-은평구",1,10,2025,126.9270229,37.61921128,11380
"15663","서울","은평구","서울-은평구",1,11,2025,126.9270229,37.61921128,11380
"15664","서울","은평구","서울-은평구",0,12,2025,126.9270229,37.61921128,11380
"15665","서울","은평구","서울-은평구",0,39,2025,126.9270229,37.61921128,11380
"15666","서울","은평구","서울-은평구",0,27,2025,126.9270229,37.61921128,11380
"15667","서울","은평구","서울-은평구",0,15,2025,126.9270229,37.61921128,11380
"15668","서울","은평구","서울-은평구",0,16,2025,126.9270229,37.61921128,11380
"15669","서울","은평구","서울-은평구",1,17,2025,126.9270229,37.61921128,11380
"15670","서울","은평구","서울-은평구",1,18,2025,126.9270229,37.61921128,11380
"15671","서울","은평구","서울-은평구",0,19,2025,126.9270229,37.61921128,11380
"15672","서울","은평구","서울-은평구",0,20,2025,126.9270229,37.61921128,11380
"15673","서울","은평구","서울-은평구",1,21,2025,126.9270229,37.61921128,11380
"15674","서울","은평구","서울-은평구",1,22,2025,126.9270229,37.61921128,11380
"15675","서울","은평구","서울-은평구",0,23,2025,126.9270229,37.61921128,11380
"15676","서울","은평구","서울-은평구",0,24,2025,126.9270229,37.61921128,11380
"15677","서울","은평구","서울-은평구",0,38,2025,126.9270229,37.61921128,11380
"15678","서울","은평구","서울-은평구",6,52,2024,126.9270229,37.61921128,11380
"15679","서울","은평구","서울-은평구",0,40,2025,126.9270229,37.61921128,11380
"15680","서울","은평구","서울-은평구",0,28,2025,126.9270229,37.61921128,11380
"15681","서울","은평구","서울-은평구",0,29,2025,126.9270229,37.61921128,11380
"15682","서울","은평구","서울-은평구",0,30,2025,126.9270229,37.61921128,11380
"15683","서울","은평구","서울-은평구",0,31,2025,126.9270229,37.61921128,11380
"15684","서울","은평구","서울-은평구",0,32,2025,126.9270229,37.61921128,11380
"15685","서울","은평구","서울-은평구",0,33,2025,126.9270229,37.61921128,11380
"15686","서울","은평구","서울-은평구",0,34,2025,126.9270229,37.61921128,11380
"15687","서울","은평구","서울-은평구",0,35,2025,126.9270229,37.61921128,11380
"15688","서울","은평구","서울-은평구",0,36,2025,126.9270229,37.61921128,11380
"15689","서울","은평구","서울-은평구",0,37,2025,126.9270229,37.61921128,11380
"15690","서울","은평구","서울-은평구",10,51,2024,126.9270229,37.61921128,11380
"15691","서울","은평구","서울-은평구",2,38,2024,126.9270229,37.61921128,11380
"15692","서울","은평구","서울-은평구",11,39,2024,126.9270229,37.61921128,11380
"15693","서울","은평구","서울-은평구",0,41,2025,126.9270229,37.61921128,11380
"15694","서울","은평구","서울-은평구",0,42,2025,126.9270229,37.61921128,11380
"15695","서울","은평구","서울-은평구",1,43,2025,126.9270229,37.61921128,11380
"15696","서울","은평구","서울-은평구",0,44,2025,126.9270229,37.61921128,11380
"15697","서울","은평구","서울-은평구",0,45,2025,126.9270229,37.61921128,11380
"15698","서울","은평구","서울-은평구",12,46,2024,126.9270229,37.61921128,11380
"15699","서울","은평구","서울-은평구",10,47,2024,126.9270229,37.61921128,11380
"15700","서울","은평구","서울-은평구",21,48,2024,126.9270229,37.61921128,11380
"15701","서울","은평구","서울-은평구",14,49,2024,126.9270229,37.61921128,11380
"15702","서울","은평구","서울-은평구",12,50,2024,126.9270229,37.61921128,11380
"15703","서울","은평구","서울-은평구",9,37,2024,126.9270229,37.61921128,11380
"15704","서울","은평구","서울-은평구",11,42,2024,126.9270229,37.61921128,11380
"15705","서울","은평구","서울-은평구",22,43,2024,126.9270229,37.61921128,11380
"15706","서울","은평구","서울-은평구",4,40,2024,126.9270229,37.61921128,11380
"15707","서울","은평구","서울-은평구",10,41,2024,126.9270229,37.61921128,11380
"15708","서울","은평구","서울-은평구",15,33,2024,126.9270229,37.61921128,11380
"15709","서울","은평구","서울-은평구",12,34,2024,126.9270229,37.61921128,11380
"15710","서울","은평구","서울-은평구",9,44,2024,126.9270229,37.61921128,11380
"15711","서울","은평구","서울-은평구",4,32,2024,126.9270229,37.61921128,11380
"15712","서울","은평구","서울-은평구",15,45,2024,126.9270229,37.61921128,11380
"15713","서울","은평구","서울-은평구",13,35,2024,126.9270229,37.61921128,11380
"15714","서울","은평구","서울-은평구",9,36,2024,126.9270229,37.61921128,11380
"15715","서울","종로구","서울-종로구",0,11,2025,126.9773213,37.59491732,11110
"15716","서울","종로구","서울-종로구",0,10,2025,126.9773213,37.59491732,11110
"15717","서울","종로구","서울-종로구",0,21,2025,126.9773213,37.59491732,11110
"15718","서울","종로구","서울-종로구",0,8,2025,126.9773213,37.59491732,11110
"15719","서울","종로구","서울-종로구",1,9,2025,126.9773213,37.59491732,11110
"15720","서울","종로구","서울-종로구",0,20,2025,126.9773213,37.59491732,11110
"15721","서울","종로구","서울-종로구",0,4,2024,126.9773213,37.59491732,11110
"15722","서울","종로구","서울-종로구",0,12,2025,126.9773213,37.59491732,11110
"15723","서울","종로구","서울-종로구",0,13,2025,126.9773213,37.59491732,11110
"15724","서울","종로구","서울-종로구",0,3,2024,126.9773213,37.59491732,11110
"15725","서울","종로구","서울-종로구",0,15,2025,126.9773213,37.59491732,11110
"15726","서울","종로구","서울-종로구",0,16,2025,126.9773213,37.59491732,11110
"15727","서울","종로구","서울-종로구",0,17,2025,126.9773213,37.59491732,11110
"15728","서울","종로구","서울-종로구",0,18,2025,126.9773213,37.59491732,11110
"15729","서울","종로구","서울-종로구",0,19,2025,126.9773213,37.59491732,11110
"15730","서울","종로구","서울-종로구",0,13,2024,126.9773213,37.59491732,11110
"15731","서울","종로구","서울-종로구",0,14,2024,126.9773213,37.59491732,11110
"15732","서울","종로구","서울-종로구",0,22,2025,126.9773213,37.59491732,11110
"15733","서울","종로구","서울-종로구",1,23,2025,126.9773213,37.59491732,11110
"15734","서울","종로구","서울-종로구",0,24,2025,126.9773213,37.59491732,11110
"15735","서울","종로구","서울-종로구",0,25,2025,126.9773213,37.59491732,11110
"15736","서울","종로구","서울-종로구",0,26,2025,126.9773213,37.59491732,11110
"15737","서울","종로구","서울-종로구",0,14,2025,126.9773213,37.59491732,11110
"15738","서울","종로구","서울-종로구",0,1,2025,126.9773213,37.59491732,11110
"15739","서울","종로구","서울-종로구",1,2,2025,126.9773213,37.59491732,11110
"15740","서울","종로구","서울-종로구",0,3,2025,126.9773213,37.59491732,11110
"15741","서울","종로구","서울-종로구",0,4,2025,126.9773213,37.59491732,11110
"15742","서울","종로구","서울-종로구",0,5,2025,126.9773213,37.59491732,11110
"15743","서울","종로구","서울-종로구",0,6,2025,126.9773213,37.59491732,11110
"15744","서울","종로구","서울-종로구",0,7,2025,126.9773213,37.59491732,11110
"15745","서울","종로구","서울-종로구",0,1,2024,126.9773213,37.59491732,11110
"15746","서울","종로구","서울-종로구",0,2,2024,126.9773213,37.59491732,11110
"15747","서울","종로구","서울-종로구",1,43,2024,126.9773213,37.59491732,11110
"15748","서울","종로구","서울-종로구",0,44,2024,126.9773213,37.59491732,11110
"15749","서울","종로구","서울-종로구",0,5,2024,126.9773213,37.59491732,11110
"15750","서울","종로구","서울-종로구",0,6,2024,126.9773213,37.59491732,11110
"15751","서울","종로구","서울-종로구",0,7,2024,126.9773213,37.59491732,11110
"15752","서울","종로구","서울-종로구",0,8,2024,126.9773213,37.59491732,11110
"15753","서울","종로구","서울-종로구",0,9,2024,126.9773213,37.59491732,11110
"15754","서울","종로구","서울-종로구",0,10,2024,126.9773213,37.59491732,11110
"15755","서울","종로구","서울-종로구",0,11,2024,126.9773213,37.59491732,11110
"15756","서울","종로구","서울-종로구",0,12,2024,126.9773213,37.59491732,11110
"15757","서울","종로구","서울-종로구",0,26,2024,126.9773213,37.59491732,11110
"15758","서울","종로구","서울-종로구",0,27,2024,126.9773213,37.59491732,11110
"15759","서울","종로구","서울-종로구",0,15,2024,126.9773213,37.59491732,11110
"15760","서울","종로구","서울-종로구",0,16,2024,126.9773213,37.59491732,11110
"15761","서울","종로구","서울-종로구",0,17,2024,126.9773213,37.59491732,11110
"15762","서울","종로구","서울-종로구",0,18,2024,126.9773213,37.59491732,11110
"15763","서울","종로구","서울-종로구",0,19,2024,126.9773213,37.59491732,11110
"15764","서울","종로구","서울-종로구",0,20,2024,126.9773213,37.59491732,11110
"15765","서울","종로구","서울-종로구",0,21,2024,126.9773213,37.59491732,11110
"15766","서울","종로구","서울-종로구",0,22,2024,126.9773213,37.59491732,11110
"15767","서울","종로구","서울-종로구",0,23,2024,126.9773213,37.59491732,11110
"15768","서울","종로구","서울-종로구",0,24,2024,126.9773213,37.59491732,11110
"15769","서울","종로구","서울-종로구",0,25,2024,126.9773213,37.59491732,11110
"15770","서울","종로구","서울-종로구",1,39,2024,126.9773213,37.59491732,11110
"15771","서울","종로구","서울-종로구",2,40,2024,126.9773213,37.59491732,11110
"15772","서울","종로구","서울-종로구",7,28,2024,126.9773213,37.59491732,11110
"15773","서울","종로구","서울-종로구",1,29,2024,126.9773213,37.59491732,11110
"15774","서울","종로구","서울-종로구",3,30,2024,126.9773213,37.59491732,11110
"15775","서울","종로구","서울-종로구",1,31,2024,126.9773213,37.59491732,11110
"15776","서울","종로구","서울-종로구",1,32,2024,126.9773213,37.59491732,11110
"15777","서울","종로구","서울-종로구",1,33,2024,126.9773213,37.59491732,11110
"15778","서울","종로구","서울-종로구",1,34,2024,126.9773213,37.59491732,11110
"15779","서울","종로구","서울-종로구",0,35,2024,126.9773213,37.59491732,11110
"15780","서울","종로구","서울-종로구",0,36,2024,126.9773213,37.59491732,11110
"15781","서울","종로구","서울-종로구",1,37,2024,126.9773213,37.59491732,11110
"15782","서울","종로구","서울-종로구",2,38,2024,126.9773213,37.59491732,11110
"15783","서울","종로구","서울-종로구",0,52,2024,126.9773213,37.59491732,11110
"15784","서울","종로구","서울-종로구",0,32,2025,126.9773213,37.59491732,11110
"15785","서울","종로구","서울-종로구",0,41,2024,126.9773213,37.59491732,11110
"15786","서울","종로구","서울-종로구",1,42,2024,126.9773213,37.59491732,11110
"15787","서울","종로구","서울-종로구",0,35,2025,126.9773213,37.59491732,11110
"15788","서울","종로구","서울-종로구",0,36,2025,126.9773213,37.59491732,11110
"15789","서울","종로구","서울-종로구",2,45,2024,126.9773213,37.59491732,11110
"15790","서울","종로구","서울-종로구",0,46,2024,126.9773213,37.59491732,11110
"15791","서울","종로구","서울-종로구",0,47,2024,126.9773213,37.59491732,11110
"15792","서울","종로구","서울-종로구",0,48,2024,126.9773213,37.59491732,11110
"15793","서울","종로구","서울-종로구",1,49,2024,126.9773213,37.59491732,11110
"15794","서울","종로구","서울-종로구",1,50,2024,126.9773213,37.59491732,11110
"15795","서울","종로구","서울-종로구",0,51,2024,126.9773213,37.59491732,11110
"15796","서울","종로구","서울-종로구",0,31,2025,126.9773213,37.59491732,11110
"15797","서울","종로구","서울-종로구",0,45,2025,126.9773213,37.59491732,11110
"15798","서울","종로구","서울-종로구",0,33,2025,126.9773213,37.59491732,11110
"15799","서울","종로구","서울-종로구",0,34,2025,126.9773213,37.59491732,11110
"15800","서울","종로구","서울-종로구",0,39,2025,126.9773213,37.59491732,11110
"15801","서울","종로구","서울-종로구",0,27,2025,126.9773213,37.59491732,11110
"15802","서울","종로구","서울-종로구",0,37,2025,126.9773213,37.59491732,11110
"15803","서울","종로구","서울-종로구",0,38,2025,126.9773213,37.59491732,11110
"15804","서울","종로구","서울-종로구",1,30,2025,126.9773213,37.59491732,11110
"15805","서울","종로구","서울-종로구",0,44,2025,126.9773213,37.59491732,11110
"15806","서울","종로구","서울-종로구",0,28,2025,126.9773213,37.59491732,11110
"15807","서울","종로구","서울-종로구",0,29,2025,126.9773213,37.59491732,11110
"15808","서울","종로구","서울-종로구",0,42,2025,126.9773213,37.59491732,11110
"15809","서울","종로구","서울-종로구",0,43,2025,126.9773213,37.59491732,11110
"15810","서울","종로구","서울-종로구",0,40,2025,126.9773213,37.59491732,11110
"15811","서울","종로구","서울-종로구",0,41,2025,126.9773213,37.59491732,11110
"15812","서울","중구","서울-중구",1,32,2024,126.9959681,37.56014356,11140
"15813","서울","중구","서울-중구",1,33,2024,126.9959681,37.56014356,11140
"15814","서울","중구","서울-중구",0,3,2024,126.9959681,37.56014356,11140
"15815","서울","중구","서울-중구",0,42,2024,126.9959681,37.56014356,11140
"15816","서울","중구","서울-중구",2,43,2024,126.9959681,37.56014356,11140
"15817","서울","중구","서울-중구",0,4,2024,126.9959681,37.56014356,11140
"15818","서울","중구","서울-중구",0,5,2024,126.9959681,37.56014356,11140
"15819","서울","중구","서울-중구",0,6,2024,126.9959681,37.56014356,11140
"15820","서울","중구","서울-중구",0,7,2024,126.9959681,37.56014356,11140
"15821","서울","중구","서울-중구",0,8,2024,126.9959681,37.56014356,11140
"15822","서울","중구","서울-중구",0,2,2024,126.9959681,37.56014356,11140
"15823","서울","중구","서울-중구",0,1,2024,126.9959681,37.56014356,11140
"15824","서울","중구","서울-중구",0,28,2024,126.9959681,37.56014356,11140
"15825","서울","중구","서울-중구",3,29,2024,126.9959681,37.56014356,11140
"15826","서울","중구","서울-중구",0,30,2024,126.9959681,37.56014356,11140
"15827","서울","중구","서울-중구",0,31,2024,126.9959681,37.56014356,11140
"15828","서울","중구","서울-중구",0,5,2025,126.9959681,37.56014356,11140
"15829","서울","중구","서울-중구",0,6,2025,126.9959681,37.56014356,11140
"15830","서울","중구","서울-중구",1,34,2024,126.9959681,37.56014356,11140
"15831","서울","중구","서울-중구",0,35,2024,126.9959681,37.56014356,11140
"15832","서울","중구","서울-중구",0,36,2024,126.9959681,37.56014356,11140
"15833","서울","중구","서울-중구",0,37,2024,126.9959681,37.56014356,11140
"15834","서울","중구","서울-중구",0,38,2024,126.9959681,37.56014356,11140
"15835","서울","중구","서울-중구",0,39,2024,126.9959681,37.56014356,11140
"15836","서울","중구","서울-중구",0,40,2024,126.9959681,37.56014356,11140
"15837","서울","중구","서울-중구",0,41,2024,126.9959681,37.56014356,11140
"15838","서울","중구","서울-중구",0,15,2025,126.9959681,37.56014356,11140
"15839","서울","중구","서울-중구",0,16,2025,126.9959681,37.56014356,11140
"15840","서울","중구","서울-중구",2,44,2024,126.9959681,37.56014356,11140
"15841","서울","중구","서울-중구",1,45,2024,126.9959681,37.56014356,11140
"15842","서울","중구","서울-중구",2,46,2024,126.9959681,37.56014356,11140
"15843","서울","중구","서울-중구",3,47,2024,126.9959681,37.56014356,11140
"15844","서울","중구","서울-중구",2,48,2024,126.9959681,37.56014356,11140
"15845","서울","중구","서울-중구",0,9,2024,126.9959681,37.56014356,11140
"15846","서울","중구","서울-중구",0,10,2024,126.9959681,37.56014356,11140
"15847","서울","중구","서울-중구",0,11,2024,126.9959681,37.56014356,11140
"15848","서울","중구","서울-중구",0,12,2024,126.9959681,37.56014356,11140
"15849","서울","중구","서울-중구",0,13,2024,126.9959681,37.56014356,11140
"15850","서울","중구","서울-중구",0,14,2024,126.9959681,37.56014356,11140
"15851","서울","중구","서울-중구",0,15,2024,126.9959681,37.56014356,11140
"15852","서울","중구","서울-중구",0,16,2024,126.9959681,37.56014356,11140
"15853","서울","중구","서울-중구",0,17,2024,126.9959681,37.56014356,11140
"15854","서울","중구","서울-중구",0,18,2024,126.9959681,37.56014356,11140
"15855","서울","중구","서울-중구",0,19,2024,126.9959681,37.56014356,11140
"15856","서울","중구","서울-중구",0,20,2024,126.9959681,37.56014356,11140
"15857","서울","중구","서울-중구",0,21,2024,126.9959681,37.56014356,11140
"15858","서울","중구","서울-중구",0,22,2024,126.9959681,37.56014356,11140
"15859","서울","중구","서울-중구",0,23,2024,126.9959681,37.56014356,11140
"15860","서울","중구","서울-중구",1,24,2024,126.9959681,37.56014356,11140
"15861","서울","중구","서울-중구",0,25,2024,126.9959681,37.56014356,11140
"15862","서울","중구","서울-중구",1,26,2024,126.9959681,37.56014356,11140
"15863","서울","중구","서울-중구",0,27,2024,126.9959681,37.56014356,11140
"15864","서울","중구","서울-중구",2,1,2025,126.9959681,37.56014356,11140
"15865","서울","중구","서울-중구",0,2,2025,126.9959681,37.56014356,11140
"15866","서울","중구","서울-중구",1,3,2025,126.9959681,37.56014356,11140
"15867","서울","중구","서울-중구",0,4,2025,126.9959681,37.56014356,11140
"15868","서울","중구","서울-중구",0,45,2025,126.9959681,37.56014356,11140
"15869","서울","중구","서울-중구",1,19,2025,126.9959681,37.56014356,11140
"15870","서울","중구","서울-중구",0,7,2025,126.9959681,37.56014356,11140
"15871","서울","중구","서울-중구",0,8,2025,126.9959681,37.56014356,11140
"15872","서울","중구","서울-중구",0,9,2025,126.9959681,37.56014356,11140
"15873","서울","중구","서울-중구",0,10,2025,126.9959681,37.56014356,11140
"15874","서울","중구","서울-중구",0,11,2025,126.9959681,37.56014356,11140
"15875","서울","중구","서울-중구",0,12,2025,126.9959681,37.56014356,11140
"15876","서울","중구","서울-중구",0,13,2025,126.9959681,37.56014356,11140
"15877","서울","중구","서울-중구",0,14,2025,126.9959681,37.56014356,11140
"15878","서울","중구","서울-중구",0,28,2025,126.9959681,37.56014356,11140
"15879","서울","중구","서울-중구",0,29,2025,126.9959681,37.56014356,11140
"15880","서울","중구","서울-중구",0,17,2025,126.9959681,37.56014356,11140
"15881","서울","중구","서울-중구",0,18,2025,126.9959681,37.56014356,11140
"15882","서울","중구","서울-중구",0,32,2025,126.9959681,37.56014356,11140
"15883","서울","중구","서울-중구",0,20,2025,126.9959681,37.56014356,11140
"15884","서울","중구","서울-중구",0,21,2025,126.9959681,37.56014356,11140
"15885","서울","중구","서울-중구",0,22,2025,126.9959681,37.56014356,11140
"15886","서울","중구","서울-중구",0,23,2025,126.9959681,37.56014356,11140
"15887","서울","중구","서울-중구",0,24,2025,126.9959681,37.56014356,11140
"15888","서울","중구","서울-중구",0,25,2025,126.9959681,37.56014356,11140
"15889","서울","중구","서울-중구",0,26,2025,126.9959681,37.56014356,11140
"15890","서울","중구","서울-중구",0,27,2025,126.9959681,37.56014356,11140
"15891","서울","중구","서울-중구",0,41,2025,126.9959681,37.56014356,11140
"15892","서울","중구","서울-중구",0,42,2025,126.9959681,37.56014356,11140
"15893","서울","중구","서울-중구",1,30,2025,126.9959681,37.56014356,11140
"15894","서울","중구","서울-중구",0,31,2025,126.9959681,37.56014356,11140
"15895","서울","중구","서울-중구",0,36,2025,126.9959681,37.56014356,11140
"15896","서울","중구","서울-중구",0,33,2025,126.9959681,37.56014356,11140
"15897","서울","중구","서울-중구",0,34,2025,126.9959681,37.56014356,11140
"15898","서울","중구","서울-중구",0,35,2025,126.9959681,37.56014356,11140
"15899","서울","중구","서울-중구",0,40,2025,126.9959681,37.56014356,11140
"15900","서울","중구","서울-중구",0,37,2025,126.9959681,37.56014356,11140
"15901","서울","중구","서울-중구",0,38,2025,126.9959681,37.56014356,11140
"15902","서울","중구","서울-중구",0,39,2025,126.9959681,37.56014356,11140
"15903","서울","중구","서울-중구",0,44,2025,126.9959681,37.56014356,11140
"15904","서울","중구","서울-중구",4,50,2024,126.9959681,37.56014356,11140
"15905","서울","중구","서울-중구",2,51,2024,126.9959681,37.56014356,11140
"15906","서울","중구","서울-중구",0,43,2025,126.9959681,37.56014356,11140
"15907","서울","중구","서울-중구",2,52,2024,126.9959681,37.56014356,11140
"15908","서울","중구","서울-중구",2,49,2024,126.9959681,37.56014356,11140
"15909","서울","중랑구","서울-중랑구",2,1,2025,127.0928803,37.59780259,11260
"15910","서울","중랑구","서울-중랑구",2,2,2025,127.0928803,37.59780259,11260
"15911","서울","중랑구","서울-중랑구",0,41,2025,127.0928803,37.59780259,11260
"15912","서울","중랑구","서울-중랑구",0,40,2025,127.0928803,37.59780259,11260
"15913","서울","중랑구","서울-중랑구",0,5,2025,127.0928803,37.59780259,11260
"15914","서울","중랑구","서울-중랑구",1,6,2025,127.0928803,37.59780259,11260
"15915","서울","중랑구","서울-중랑구",3,3,2025,127.0928803,37.59780259,11260
"15916","서울","중랑구","서울-중랑구",1,4,2025,127.0928803,37.59780259,11260
"15917","서울","중랑구","서울-중랑구",0,12,2025,127.0928803,37.59780259,11260
"15918","서울","중랑구","서울-중랑구",0,13,2025,127.0928803,37.59780259,11260
"15919","서울","중랑구","서울-중랑구",0,7,2025,127.0928803,37.59780259,11260
"15920","서울","중랑구","서울-중랑구",45,28,2024,127.0928803,37.59780259,11260
"15921","서울","중랑구","서울-중랑구",57,29,2024,127.0928803,37.59780259,11260
"15922","서울","중랑구","서울-중랑구",45,30,2024,127.0928803,37.59780259,11260
"15923","서울","중랑구","서울-중랑구",1,14,2025,127.0928803,37.59780259,11260
"15924","서울","중랑구","서울-중랑구",0,15,2025,127.0928803,37.59780259,11260
"15925","서울","중랑구","서울-중랑구",0,16,2025,127.0928803,37.59780259,11260
"15926","서울","중랑구","서울-중랑구",1,17,2025,127.0928803,37.59780259,11260
"15927","서울","중랑구","서울-중랑구",0,18,2025,127.0928803,37.59780259,11260
"15928","서울","중랑구","서울-중랑구",0,19,2025,127.0928803,37.59780259,11260
"15929","서울","중랑구","서울-중랑구",2,8,2025,127.0928803,37.59780259,11260
"15930","서울","중랑구","서울-중랑구",0,9,2025,127.0928803,37.59780259,11260
"15931","서울","중랑구","서울-중랑구",0,10,2025,127.0928803,37.59780259,11260
"15932","서울","중랑구","서울-중랑구",1,11,2025,127.0928803,37.59780259,11260
"15933","서울","중랑구","서울-중랑구",0,24,2025,127.0928803,37.59780259,11260
"15934","서울","중랑구","서울-중랑구",0,25,2025,127.0928803,37.59780259,11260
"15935","서울","중랑구","서울-중랑구",0,26,2025,127.0928803,37.59780259,11260
"15936","서울","중랑구","서울-중랑구",0,27,2025,127.0928803,37.59780259,11260
"15937","서울","중랑구","서울-중랑구",0,28,2025,127.0928803,37.59780259,11260
"15938","서울","중랑구","서울-중랑구",0,29,2025,127.0928803,37.59780259,11260
"15939","서울","중랑구","서울-중랑구",0,30,2025,127.0928803,37.59780259,11260
"15940","서울","중랑구","서울-중랑구",0,31,2025,127.0928803,37.59780259,11260
"15941","서울","중랑구","서울-중랑구",0,32,2025,127.0928803,37.59780259,11260
"15942","서울","중랑구","서울-중랑구",0,33,2025,127.0928803,37.59780259,11260
"15943","서울","중랑구","서울-중랑구",0,34,2025,127.0928803,37.59780259,11260
"15944","서울","중랑구","서울-중랑구",0,35,2025,127.0928803,37.59780259,11260
"15945","서울","중랑구","서울-중랑구",0,36,2025,127.0928803,37.59780259,11260
"15946","서울","중랑구","서울-중랑구",0,37,2025,127.0928803,37.59780259,11260
"15947","서울","중랑구","서울-중랑구",0,38,2025,127.0928803,37.59780259,11260
"15948","서울","중랑구","서울-중랑구",0,39,2025,127.0928803,37.59780259,11260
"15949","서울","중랑구","서울-중랑구",0,17,2024,127.0928803,37.59780259,11260
"15950","서울","중랑구","서울-중랑구",0,18,2024,127.0928803,37.59780259,11260
"15951","서울","중랑구","서울-중랑구",0,42,2025,127.0928803,37.59780259,11260
"15952","서울","중랑구","서울-중랑구",0,43,2025,127.0928803,37.59780259,11260
"15953","서울","중랑구","서울-중랑구",0,44,2025,127.0928803,37.59780259,11260
"15954","서울","중랑구","서울-중랑구",0,45,2025,127.0928803,37.59780259,11260
"15955","서울","중랑구","서울-중랑구",3,23,2024,127.0928803,37.59780259,11260
"15956","서울","중랑구","서울-중랑구",1,24,2024,127.0928803,37.59780259,11260
"15957","서울","중랑구","서울-중랑구",3,25,2024,127.0928803,37.59780259,11260
"15958","서울","중랑구","서울-중랑구",12,26,2024,127.0928803,37.59780259,11260
"15959","서울","중랑구","서울-중랑구",35,27,2024,127.0928803,37.59780259,11260
